BOF2015001,,A,2015.003,Strongylocentrotus droebachiensis,green sea urchin,3,125,
BOF2015001,,A,2015.003,Crangon septemspinosa,sand shrimp,1,1,
BOF2015001,,A,2015.003,Aurelia aurita,moon jelly,946,86014,
BOF2015001,,A,2015.003,Homarus americanus,American lobster,5,2602,
BOF2015001,,A,2015.003,Osmerus mordax,smelt,5,141,
BOF2015001,,A,2015.003,Pseudopleuronectes americanus,winter flounder,8,242,
BOF2015001,,B,2015.004,Homarus americanus,American lobster,58,30506,
BOF2015001,,B,2015.004,Pseudopleuronectes americanus,winter flounder,31,1629,
BOF2015001,,B,2015.004,Merluccius bilinearis,silver hake,10,404,
BOF2015001,,B,2015.004,Scomber scombrus,mackerel,1,136,
BOF2015001,,B,2015.004,Peprilus triacanthus,butterfish ,2,89,
BOF2015001,,B,2015.004,Asterias vulgaris,northern sea star,3,208,
BOF2015001,,B,2015.004,Clupea harengus,herring,327,4661,
BOF2015001,,B,2015.004,Aurelia aurita,moon jelly,72,6575,
BOF2015001,,B,2015.004,Alosa pseudoharengus,alewife,50,4681,
BOF2015001,,B,2015.004,Osmerus mordax,smelt,139,3228,
BOF2015001,,B,2015.004,Doryteuthis pealeii,longfin inshore squid,113,1919,
BOF2015001,,B,2015.004,Myoxocephalus octodecemspinosus,longhorn sculpin,1,68,
BOF2015001,,B,2015.004,Scophthalmus aquosus,windowpane flounder,1,84,
BOF2015001,,B,2015.004,Crangon septemspinosa,sand shrimp,47,157,
BOF2015001,,B,2015.004,Pandalus montagui,Montague shrimp,8,29,
BOF2015001,,B,2015.004,Melanogrammus aeglefinus,haddock,1,6,
BOF2015001,,B,2015.004,Glyptocephalus cynoglossus,witch flounder,1,18,
BOF2015001,,B,2015.004,Urophycis tenuis,white hake,4,162,
BOF2015001,,B,2015.004,Boltenia ovifera,stalked sea squirt,1,20,
BOF2015001,,D,2015.005,Lophius americanus,monkfish,1,502,
BOF2015001,,D,2015.005,Alosa pseudoharengus,alewife,66,6390,
BOF2015001,,D,2015.005,Bolinopsis infundibulum,comb jelly,2,3,
BOF2015001,,D,2015.005,Aurelia aurita,moon jelly,7,608,
BOF2015001,,D,2015.005,Pseudopleuronectes americanus,winter flounder,50,8749,
BOF2015001,,D,2015.005,Urophycis chuss,red hake,5,653,
BOF2015001,,D,2015.005,Asterias vulgaris,northern sea star,12,1125,
BOF2015001,,D,2015.005,Ctenodiscus crispatus,mud star,49,317,
BOF2015001,,D,2015.005,Ophiopholis aculeata,daisy brittle star,36,39,
BOF2015001,,D,2015.005,Doryteuthis pealeii,longfin inshore squid,8,63,
BOF2015001,,D,2015.005,Urophycis tenuis,white hake,2,10,
BOF2015001,,D,2015.005,Melanogrammus aeglefinus,haddock,1,5,
BOF2015001,,D,2015.005,Osmerus mordax,smelt,1,13,
BOF2015001,,D,2015.005,Cancer irroratus,rock crab,1,39,
BOF2015001,,D,2015.005,Pandalus montagui,Montague shrimp,98,380,
BOF2015001,,D,2015.005,Cyclopterus lumpus,lumpfish,2,1273,
BOF2015001,,D,2015.005,Homarus americanus,American lobster,5,1856,
BOF2015001,,D,2015.005,Clupea harengus,herring,66,1064,
BOF2015001,,A,2015.006,Homarus americanus,American lobster,24,15370,
BOF2015001,,A,2015.006,Merluccius bilinearis,silver hake,15,651,
BOF2015001,,A,2015.006,Melanogrammus aeglefinus,haddock,5,153,
BOF2015001,,A,2015.006,Zoarces americanus,ocean pout,1,93,
BOF2015001,,A,2015.006,Scomber scombrus,mackerel,1,173,
BOF2015001,,A,2015.006,Peprilus triacanthus,butterfish ,26,755,
BOF2015001,,A,2015.006,Pseudopleuronectes americanus,winter flounder,17,564,
BOF2015001,,A,2015.006,Cyclopterus lumpus,lumpfish,2,270,
BOF2015001,,A,2015.006,Cancer irroratus,rock crab,1,42,
BOF2015001,,A,2015.006,Placopecten magellanicus,deep sea scallop,4,25,
BOF2015001,,A,2015.006,Hyas araneus,Atlantic lyre crab,2,43,
BOF2015001,,A,2015.006,Clinocardium ciliatum,Iceland cockle,8,28,
BOF2015001,,A,2015.006,Pandalus montagui,Montague shrimp,49,175,
BOF2015001,,A,2015.006,Strongylocentrotus droebachiensis,green sea urchin,9,265,
BOF2015001,,A,2015.006,Urticina felina,northern red anemone,7,217,
BOF2015001,,A,2015.006,Sclerocrangon boreas,sculptured shrimp,9,70,
BOF2015001,,A,2015.006,Cucumaria frondosa,orange-footed sea cucumber,17,3565,
BOF2015001,,A,2015.006,Aurelia aurita,moon jelly,3,68,
BOF2015001,,A,2015.006,Crangon septemspinosa,sand shrimp,8,40,
BOF2015001,,A,2015.006,Osmerus mordax,smelt,285,6578,
BOF2015001,,A,2015.006,Clupea harengus,herring,163,2927,
BOF2015001,,A,2015.006,Alosa pseudoharengus,alewife,315,11014,
BOF2015001,,A,2015.006,Doryteuthis pealeii,longfin inshore squid,11,366,
BOF2015001,,A,2015.006,Halocynthia pyriformis,sea peach,1,6,
BOF2015001,,D,2015.007,Gadus morhua,Atlantic cod,1,1448,
BOF2015001,,D,2015.007,Pseudopleuronectes americanus,winter flounder,25,2187,
BOF2015001,,D,2015.007,Merluccius bilinearis,silver hake,189,8176,
BOF2015001,,D,2015.007,Urophycis tenuis,white hake,14,1521,
BOF2015001,,D,2015.007,Urophycis chuss,red hake,8,831,
BOF2015001,,D,2015.007,Myoxocephalus octodecemspinosus,longhorn sculpin,7,962,
BOF2015001,,D,2015.007,Isodictya sp.,palmate sponge,1,52,
BOF2015001,,D,2015.007,Homarus americanus,American lobster,37,15022,
BOF2015001,,D,2015.007,Alosa pseudoharengus,alewife,11,590,
BOF2015001,,D,2015.007,Osmerus mordax,smelt,7,178,
BOF2015001,,D,2015.007,Clupea harengus,herring,9,196,
BOF2015001,,D,2015.007,Peprilus triacanthus,butterfish ,3,72,
BOF2015001,,D,2015.007,Enchelyopus cimbrius,fourbeard rockling,12,502,
BOF2015001,,D,2015.007,Hyas araneus,Atlantic lyre crab,5,30,
BOF2015001,,D,2015.007,Placopecten magellanicus,deep sea scallop,2,10,
BOF2015001,,D,2015.007,unidentified bivalve sp.,unidentified bivalve,2,10,
BOF2015001,,D,2015.007,Microgadus tomcod,Atlantic tomcod,1,6,
BOF2015001,,D,2015.007,Melanogrammus aeglefinus,haddock,1,10,
BOF2015001,,D,2015.007,Pandalus montagui,Montague shrimp,667,3734,
BOF2015001,,D,2015.007,Boltenia ovifera,stalked sea squirt,1,54,
BOF2015001,,D,2015.007,Unidentified tunicate,Unidentified tunicate,2,42,
BOF2015001,,D,2015.007,Bolinopsis infundibulum,comb jelly,3,12,
BOF2015001,,D,2015.007,Aurelia aurita,moon jelly,3,86,
BOF2015001,,D,2015.007,Staurostoma mertensii,whitecross jelly,10,198,
BOF2015001,,D,2015.008,Homarus americanus,American lobster,10,7886,
BOF2015001,,D,2015.008,Placopecten magellanicus,deep sea scallop,2,32,
BOF2015001,,D,2015.008,Peprilus triacanthus,butterfish ,44,1491,
BOF2015001,,D,2015.008,Alosa pseudoharengus,alewife,17,726,
BOF2015001,,D,2015.008,Lophius americanus,monkfish,1,442,
BOF2015001,,D,2015.008,Hyas araneus,Atlantic lyre crab,2,88,
BOF2015001,,D,2015.008,Cancer irroratus,rock crab,1,52,
BOF2015001,,D,2015.008,Urophycis chuss,red hake,12,720,
BOF2015001,,D,2015.008,Urophycis tenuis,white hake,3,55,
BOF2015001,,D,2015.008,Alosa sapidissima,shad,1,62,
BOF2015001,,D,2015.008,Doryteuthis pealeii,longfin inshore squid,3,159,
BOF2015001,,D,2015.008,Pandalus montagui,Montague shrimp,116,629,
BOF2015001,,D,2015.008,Ctenodiscus crispatus,mud star,23,190,
BOF2015001,,D,2015.008,Aurelia aurita,moon jelly,3,110,
BOF2015001,,D,2015.008,Staurostoma mertensii,whitecross jelly,2,55,
BOF2015001,,D,2015.008,Hippoglossus hippoglossus,Atlantic halibut,1,4180,
BOF2015001,,D,2015.008,Cyanea capillata,lion's mane jelly,3,5985,
BOF2015001,,D,2015.008,Hippoglossoides platessoides,American plaice,46,3105,
BOF2015001,,D,2015.008,Pseudopleuronectes americanus,winter flounder,21,4668,
BOF2015001,,D,2015.008,Merluccius bilinearis,silver hake,32,2754,
BOF2015001,,D,2015.008,Clupea harengus,herring,312,7509,
BOF2015001,,C,2015.009,Scomber scombrus,mackerel,26,4234,
BOF2015001,,C,2015.009,Merluccius bilinearis,silver hake,28,1423,
BOF2015001,,C,2015.009,Clupea harengus,herring,551,7690,
BOF2015001,,C,2015.009,Myoxocephalus octodecemspinosus,longhorn sculpin,3,309,
BOF2015001,,C,2015.009,Peprilus triacanthus,butterfish ,5,151,
BOF2015001,,C,2015.009,Doryteuthis pealeii,longfin inshore squid,9,302,
BOF2015001,,C,2015.009,Melanogrammus aeglefinus,haddock,1,15,
BOF2015001,,C,2015.009,Urophycis chuss,red hake,4,283,
BOF2015001,,C,2015.009,Homarus americanus,American lobster,36,27646,
BOF2015001,,C,2015.009,Osmerus mordax,smelt,18,515,
BOF2015001,,C,2015.009,Alosa pseudoharengus,alewife,157,9605,
BOF2015001,,C,2015.009,Pseudopleuronectes americanus,winter flounder,73,3805,
BOF2015001,,C,2015.009,Urophycis tenuis,white hake,3,80,
BOF2015001,,C,2015.009,Crangon septemspinosa,sand shrimp,1,2,
BOF2015001,,C,2015.009,Ophiopholis aculeata,daisy brittle star,4,4,
BOF2015001,,C,2015.009,unidentified encrusting sponge,unidentified encrusting sponge,21,1815,
BOF2015001,,C,2015.009,Aurelia aurita,moon jelly,2,58,
BOF2015001,,C,2015.009,Mercenaria mercenaria,quahog,6,79,
BOF2015001,,C,2015.009,Clinocardium ciliatum,Iceland cockle,2,15,
BOF2015001,,C,2015.009,Cancer borealis,Jonah crab,1,315,
BOF2015001,,C,2015.009,Cancer irroratus,rock crab,5,548,
BOF2015001,,C,2015.01,Homarus americanus,American lobster,28,30668,
BOF2015001,,C,2015.01,Alosa pseudoharengus,alewife,13,635,
BOF2015001,,C,2015.01,Clupea harengus,herring,503,8074,
BOF2015001,,C,2015.01,Pseudopleuronectes americanus,winter flounder,191,9154,
BOF2015001,,C,2015.01,Peprilus triacanthus,butterfish ,5,176,
BOF2015001,,C,2015.01,Scomber scombrus,mackerel,4,682,
BOF2015001,,C,2015.01,Paralichthys dentatus,summer flounder,2,347,
BOF2015001,,C,2015.01,Scophthalmus aquosus,windowpane flounder,2,199,
BOF2015001,,C,2015.01,Melanogrammus aeglefinus,haddock,2,15,
BOF2015001,,C,2015.01,Hippoglossoides platessoides,American plaice,1,28,
BOF2015001,,C,2015.01,Urophycis chuss,red hake,2,382,
BOF2015001,,C,2015.01,Crangon septemspinosa,sand shrimp,3,11,
BOF2015001,,C,2015.01,Aurelia aurita,moon jelly,12,329,
BOF2015001,,C,2015.01,Merluccius bilinearis,silver hake,49,2801,
BOF2015001,,C,2015.01,Osmerus mordax,smelt,44,1471,
BOF2015001,,C,2015.01,Doryteuthis pealeii,longfin inshore squid,1,43,
BOF2015001,,C,2015.01,Myoxocephalus octodecemspinosus,longhorn sculpin,1,160,
BOF2015001,,C,2015.01,Asterias vulgaris,northern sea star,5,542,
BOF2015001,,C,2015.01,unidentified encrusting sponge,unidentified encrusting sponge,1,95,
BOF2015001,,C,2015.01,Clinocardium ciliatum,Iceland cockle,1,8,
BOF2015001,,C,2015.01,Cancer irroratus,rock crab,8,890,
BOF2015001,,B,2015.011,Scomber scombrus,mackerel,24,3860,
BOF2015001,,B,2015.011,Clupea harengus,herring,60,1129,
BOF2015001,,B,2015.011,Peprilus triacanthus,butterfish ,205,6535,
BOF2015001,,B,2015.011,Doryteuthis pealeii,longfin inshore squid,63,2439,
BOF2015001,,B,2015.011,Pseudopleuronectes americanus,winter flounder,50,3617,
BOF2015001,,B,2015.011,Asterias vulgaris,northern sea star,4,412,
BOF2015001,,B,2015.011,Cuaudina arenata,rat-tailed sea cucumber,1,19,
BOF2015001,,B,2015.011,Crangon septemspinosa,sand shrimp,14,41,
BOF2015001,,B,2015.011,Pandalus montagui,Montague shrimp,2,5,
BOF2015001,,B,2015.011,Mercenaria mercenaria,quahog,6,90,
BOF2015001,,B,2015.011,Placopecten magellanicus,deep sea scallop,1,250,
BOF2015001,,B,2015.011,Cancer irroratus,rock crab,2,110,
BOF2015001,,B,2015.011,Aurelia aurita,moon jelly,6,120,
BOF2015001,,B,2015.011,Alosa sapidissima,shad,2,305,
BOF2015001,,B,2015.011,Urophycis tenuis,white hake,1,151,
BOF2015001,,B,2015.011,Urophycis chuss,red hake,1,260,
BOF2015001,,B,2015.011,Merluccius bilinearis,silver hake,5,609,
BOF2015001,,B,2015.011,Homarus americanus,American lobster,107,53811,
BOF2015001,,B,2015.011,Osmerus mordax,smelt,28,857,
BOF2015001,,B,2015.011,Alosa pseudoharengus,alewife,255,24732,
BOF2015001,,B,2015.012,Homarus americanus,American lobster,290,100607,
BOF2015001,,B,2015.012,Alosa pseudoharengus,alewife,200,25238,
BOF2015001,,B,2015.012,Pseudopleuronectes americanus,winter flounder,233,11906,
BOF2015001,,B,2015.012,Urophycis tenuis,white hake,104,2179,
BOF2015001,,B,2015.012,Cancer irroratus,rock crab,4,882,
BOF2015001,,B,2015.012,Urophycis chuss,red hake,31,735,
BOF2015001,,B,2015.012,Peprilus triacanthus,butterfish ,38,1695,
BOF2015001,,B,2015.012,Osmerus mordax,smelt,77,1463,
BOF2015001,,B,2015.012,Myoxocephalus octodecemspinosus,longhorn sculpin,88,6797,
BOF2015001,,B,2015.012,Pandalus montagui,Montague shrimp,1568,6585,
BOF2015001,,B,2015.012,Scophthalmus aquosus,windowpane flounder,5,91,
BOF2015001,,B,2015.012,Hippoglossoides platessoides,American plaice,7,289,
BOF2015001,,B,2015.012,Sebastes fasciatus,Acadian redfish,1,22,
BOF2015001,,B,2015.012,Zoarces americanus,ocean pout,1,32,
BOF2015001,,B,2015.012,Doryteuthis pealeii,longfin inshore squid,25,828,
BOF2015001,,B,2015.012,Cucumaria frondosa,orange-footed sea cucumber,1936,85475,
BOF2015001,,B,2015.012,Pandalus borealis,northern shrimp,9,107,
BOF2015001,,B,2015.012,Henricia sanguinolenta,blood star,2,3,
BOF2015001,,B,2015.012,Strongylocentrotus droebachiensis,green sea urchin,25,933,
BOF2015001,,B,2015.012,Asterias vulgaris,northern sea star,2,155,
BOF2015001,,B,2015.012,Aurelia aurita,moon jelly,5,210,
BOF2015001,,B,2015.012,Mercenaria mercenaria,quahog,1,16,
BOF2015001,,B,2015.012,Crangon septemspinosa,sand shrimp,33,100,
BOF2015001,,B,2015.012,Placopecten magellanicus,deep sea scallop,25,74,
BOF2015001,,A,2015.013,Homarus americanus,American lobster,3,617,
BOF2015001,,A,2015.013,Cancer irroratus,rock crab,1,77,
BOF2015001,,A,2015.013,Alosa pseudoharengus,alewife,179,8656,
BOF2015001,,A,2015.013,Cucumaria frondosa,orange-footed sea cucumber,2,325,
BOF2015001,,A,2015.013,Triglops murrayi,moustache sculpin,1,6,
BOF2015001,,A,2015.013,Osmerus mordax,smelt,431,11500,
BOF2015001,,A,2015.013,Pseudopleuronectes americanus,winter flounder,4,133,
BOF2015001,,A,2015.013,Merluccius bilinearis,silver hake,6,248,
BOF2015001,,A,2015.013,Sclerocrangon boreas,sculptured shrimp,1,9,
BOF2015001,,A,2015.013,Metridium senile,frilled anemone,3,98,
BOF2015001,,A,2015.013,Doryteuthis pealeii,longfin inshore squid,17,675,
BOF2015001,,A,2015.013,Urticina felina,northern red anemone,1,8,
BOF2015001,,A,2015.013,Strongylocentrotus droebachiensis,green sea urchin,9,250,
BOF2015001,,D,2015.014,Pandalus montagui,Montague shrimp,115,367,
BOF2015001,,D,2015.014,Alosa pseudoharengus,alewife,100,2585,
BOF2015001,,D,2015.014,Clupea harengus,herring,48,880,
BOF2015001,,D,2015.014,Hippoglossoides platessoides,American plaice,4,173,
BOF2015001,,D,2015.014,Scophthalmus aquosus,windowpane flounder,1,78,
BOF2015001,,D,2015.014,Melanogrammus aeglefinus,haddock,3,35,
BOF2015001,,D,2015.014,Alosa sapidissima,shad,1,79,
BOF2015001,,D,2015.014,Scomber scombrus,mackerel,1,186,
BOF2015001,,D,2015.014,Urophycis tenuis,white hake,3,306,
BOF2015001,,D,2015.014,Glyptocephalus cynoglossus,witch flounder,1,12,
BOF2015001,,D,2015.014,Doryteuthis pealeii,longfin inshore squid,1,62,
BOF2015001,,D,2015.014,Merluccius bilinearis,silver hake,17,1289,
BOF2015001,,D,2015.015,Clupea harengus,herring,20,566,
BOF2015001,,D,2015.015,Peprilus triacanthus,butterfish ,34,1169,
BOF2015001,,D,2015.015,Urophycis tenuis,white hake,36,1766,
BOF2015001,,D,2015.015,Pandalus montagui,Montague shrimp,2021,7530,
BOF2015001,,D,2015.015,Cuaudina arenata,rat-tailed sea cucumber,1,7,
BOF2015001,,D,2015.015,Pandalus borealis,northern shrimp,27,187,
BOF2015001,,D,2015.015,Homarus americanus,American lobster,13,19312,
BOF2015001,,D,2015.015,Merluccius bilinearis,silver hake,39,2417,
BOF2015001,,D,2015.015,Pseudopleuronectes americanus,winter flounder,15,3326,
BOF2015001,,D,2015.015,Cancer borealis,Jonah crab,2,328,
BOF2015001,,D,2015.015,Cancer irroratus,rock crab,2,398,
BOF2015001,,D,2015.015,Myoxocephalus octodecemspinosus,longhorn sculpin,1,241,
BOF2015001,,D,2015.015,Melanogrammus aeglefinus,haddock,7,472,
BOF2015001,,D,2015.015,Enchelyopus cimbrius,fourbeard rockling,1,38,
BOF2015001,,D,2015.015,Alosa pseudoharengus,alewife,6,247,
BOF2015001,,D,2015.015,Reinhardtius hippoglossoides,Greenland halibut,1,165,
BOF2015001,,D,2015.015,Hippoglossoides platessoides,American plaice,27,994,
BOF2015001,,D,2015.015,Placopecten magellanicus,deep sea scallop,2,3,
BOF2015001,,D,2015.015,Ophiopholis aculeata,daisy brittle star,1,2,
BOF2015001,,D,2015.015,Ctenodiscus crispatus,mud star,2,6,
BOF2015001,,D,2015.015,Microgadus tomcod,Atlantic tomcod,1,25,
BOF2015001,,D,2015.016,Merluccius bilinearis,silver hake,537,33844,
BOF2015001,,D,2015.016,Urophycis tenuis,white hake,32,1825,
BOF2015001,,D,2015.016,Clupea harengus,herring,11,933,
BOF2015001,,D,2015.016,Pandalus borealis,northern shrimp,24,202,
BOF2015001,,D,2015.016,Pandalus montagui,Montague shrimp,376,1864,
BOF2015001,,D,2015.016,Ctenodiscus crispatus,mud star,2,9,
BOF2015001,,D,2015.016,Ophiopholis aculeata,daisy brittle star,45,44,
BOF2015001,,D,2015.016,Placopecten magellanicus,deep sea scallop,5,30,
BOF2015001,,D,2015.016,Bolinopsis infundibulum,comb jelly,1,1,
BOF2015001,,D,2015.016,Cyclopterus lumpus,lumpfish,2,251,
BOF2015001,,D,2015.016,Homarus americanus,American lobster,10,13985,
BOF2015001,,D,2015.016,Myoxocephalus octodecemspinosus,longhorn sculpin,13,2422,
BOF2015001,,D,2015.016,Hemitripterus americanus,sea raven,1,246,
BOF2015001,,D,2015.016,Peprilus triacanthus,butterfish ,6,722,
BOF2015001,,D,2015.016,Hippoglossoides platessoides,American plaice,7,340,
BOF2015001,,D,2015.016,Alosa sapidissima,shad,1,146,
BOF2015001,,D,2015.016,Doryteuthis pealeii,longfin inshore squid,1,120,
BOF2015001,,D,2015.016,Cancer irroratus,rock crab,2,89,
BOF2015001,,D,2015.016,Hyas coarctatus,Atlantic lyre crab,1,3,
BOF2015001,,D,2015.016,Sebastes fasciatus,Acadian redfish,2,509,
BOF2015001,,D,2015.016,Alosa pseudoharengus,alewife,31,2084,
BOF2015001,,D,2015.016,Melanogrammus aeglefinus,haddock,3,61,
BOF2015001,,D,2015.016,Urophycis chuss,red hake,2,163,
BOF2015001,,D,2015.016,Glyptocephalus cynoglossus,witch flounder,1,89,
BOF2015001,,D,2015.016,Zoarces americanus,ocean pout,1,160,
BOF2015001,,D,2015.016,Microgadus tomcod,Atlantic tomcod,1,7,
BOF2015001,,D,2015.016,Pseudopleuronectes americanus,winter flounder,67,9661,
BOF2015001,,A,2015.017,Homarus americanus,American lobster,28,14286,
BOF2015001,,A,2015.017,Cancer irroratus,rock crab,3,362,
BOF2015001,,A,2015.017,Cancer borealis,Jonah crab,1,160,
BOF2015001,,A,2015.017,Hyas coarctatus,Atlantic lyre crab,2,21,
BOF2015001,,A,2015.017,Placopecten magellanicus,deep sea scallop,2,363,
BOF2015001,,A,2015.017,Cucumaria frondosa,orange-footed sea cucumber,5,870,
BOF2015001,,A,2015.017,Strongylocentrotus droebachiensis,green sea urchin,14,488,
BOF2015001,,A,2015.017,Metridium senile,frilled anemone,2,61,
BOF2015001,,A,2015.017,Urticina felina,northern red anemone,2,68,
BOF2015001,,A,2015.017,Myoxocephalus octodecemspinosus,longhorn sculpin,1,25,
BOF2015001,,A,2015.017,Zoarces americanus,ocean pout,1,77,
BOF2015001,,A,2015.017,Urophycis tenuis,white hake,1,58,
BOF2015001,,A,2015.017,Urophycis chuss,red hake,1,31,
BOF2015001,,A,2015.017,Peprilus triacanthus,butterfish ,1,41,
BOF2015001,,A,2015.017,Melanogrammus aeglefinus,haddock,1,36,
BOF2015001,,A,2015.017,Pseudopleuronectes americanus,winter flounder,3,67,
BOF2015001,,A,2015.017,Sclerocrangon boreas,sculptured shrimp,19,180,
BOF2015001,,A,2015.017,Pollachius virens ,pollock,1,26,
BOF2015001,,A,2015.017,Microgadus tomcod,Atlantic tomcod,1,26,
BOF2015001,,A,2015.017,Crangon septemspinosa,sand shrimp,1,4,
BOF2015001,,A,2015.017,Pandalus montagui,Montague shrimp,4,12,
BOF2015001,,A,2015.017,Lepiodonotus squamatus,scale worm,1,1,
BOF2015001,,A,2015.017,unidentified polychaete,unidentified polychaete,1,1,
BOF2015001,,A,2015.017,Pseudopleuronectes americanus,winter flounder,6,167,
BOF2015001,,A,2015.017,Doryteuthis pealeii,longfin inshore squid,42,1984,
BOF2015001,,A,2015.017,Alosa pseudoharengus,alewife,320,11852,
BOF2015001,,A,2015.017,Osmerus mordax,smelt,597,20701,
BOF2015001,,A,2015.017,Merluccius bilinearis,silver hake,67,4605,
BOF2015001,,C,2015.018,Scomber scombrus,mackerel,7,1351,
BOF2015001,,C,2015.018,Pseudopleuronectes americanus,winter flounder,124,8195,
BOF2015001,,C,2015.018,Merluccius bilinearis,silver hake,202,17409,
BOF2015001,,C,2015.018,Alosa pseudoharengus,alewife,894,71531,
BOF2015001,,C,2015.018,Cyclopterus lumpus,lumpfish,1,338,
BOF2015001,,C,2015.018,Homarus americanus,American lobster,47,41456,
BOF2015001,,C,2015.018,Cancer irroratus,rock crab,4,604,
BOF2015001,,C,2015.018,Cancer borealis,Jonah crab,1,216,
BOF2015001,,C,2015.018,Placopecten magellanicus,deep sea scallop,1,92,
BOF2015001,,C,2015.018,Hyas coarctatus,Atlantic lyre crab,2,18,
BOF2015001,,C,2015.018,Peprilus triacanthus,butterfish ,10,488,
BOF2015001,,C,2015.018,Osmerus mordax,smelt,18,626,
BOF2015001,,C,2015.018,Scophthalmus aquosus,windowpane flounder,1,69,
BOF2015001,,C,2015.018,Doryteuthis pealeii,longfin inshore squid,7,325,
BOF2015001,,C,2015.018,Clupea harengus,herring,1,22,
BOF2015001,,C,2015.018,Melanogrammus aeglefinus,haddock,1,38,
BOF2015001,,C,2015.018,Urophycis chuss,red hake,19,1073,
BOF2015001,,C,2015.018,Urophycis tenuis,white hake,12,621,
BOF2015001,,C,2015.018,Halichondria sp.,Halichondria sp.,4,278,
BOF2015001,,C,2015.018,Ctenodiscus crispatus,mud star,2,7,
BOF2015001,,C,2015.018,Sclerocrangon boreas,sculptured shrimp,1,3,
BOF2015001,,B,2015.019,Homarus americanus,American lobster,117,76300,
BOF2015001,,B,2015.019,Cancer irroratus,rock crab,3,259,
