BOF2013001,,2013.001,Merluccius bilinearis,silver hake,160,27,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,174,62,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,158,45,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,137,29,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,162,47,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,171,60,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,151,44,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,202,119,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,146,38,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,156,50,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,145,43,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,118,21,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,145,38,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,140,35,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,111,17,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,117,21,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,130,28,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,130,29,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,141,40,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,121,23,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,105,14,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,128,26,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,140,37,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,107,15,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,87,10,,
BOF2013001,,2013.001,Pseudopleuronectes americanus,winter flounder,84,8,,
BOF2013001,,2013.001,Cyclopterus lumpus,lumpfish,155,180,,
BOF2013001,,2013.001,Illex illecebrosus,short-finned squid,113,32,,
BOF2013001,,2013.001,Illex illecebrosus,short-finned squid,112,34,,
BOF2013001,,2013.001,Illex illecebrosus,short-finned squid,156,58,,
BOF2013001,,2013.001,Illex illecebrosus,short-finned squid,120,46,,
BOF2013001,,2013.001,Illex illecebrosus,short-finned squid,120,48,,
BOF2013001,,2013.001,Illex illecebrosus,short-finned squid,120,40,,
BOF2013001,,2013.001,Illex illecebrosus,short-finned squid,45,3,,
BOF2013001,,2013.001,Scomber scombrus,mackerel,271,160,,
BOF2013001,,2013.001,Zoarces americanus,ocean pout,180,50,,
BOF2013001,,2013.001,Urophycis chuss,red hake,183,40,,
BOF2013001,,2013.001,Spisula solidissima,surf clam,,7,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,79,271,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,49,111,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,64,245,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,82,468,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,61,195,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,58,161,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,47,90,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,68,284,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,78,376,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,85,516,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,52,118,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,79,429,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,83,486,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,66,255,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,82,457,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,82,480,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,56,124,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,57,143,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,66,245,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,74,365,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,64,278,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,56,151,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,75,363,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,49,105,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,77,408,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,69,296,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,79,420,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,39,49,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,52,114,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,38,43,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,39,55,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,24,14,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,63,210,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,56,144,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,59,178,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,57,169,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,90,633,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,75,391,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,72,322,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,53,118,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,61,192,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,27,85,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,75,365,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,68,279,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,90,594,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,45,77,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,47,94,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,40,54,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,41,63,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,64,243,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,66,241,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,37,39,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,64,230,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,66,274,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,58,,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,51,120,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,45,82,M,
BOF2013001,,2013.001,Homarus americanus,American lobster,49,103,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,59,188,F,
BOF2013001,,2013.001,Homarus americanus,American lobster,44,76,F,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,69,43,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,81,63,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,80,70,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,74,52,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,68,36,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,86,75,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,45,9,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,77,61,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,69,47,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,79,61,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,71,43,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,73,56,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,51,13,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,33,6,,
BOF2013001,,2013.001,Placopecten magellanicus,deep sea scallop,75,53,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,31,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,15,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,13,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,19,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,12,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,17,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,13,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,42,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,18,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,26,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,13,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,9,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,20,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,13,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,20,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,14,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,18,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,19,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,18,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,20,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,16,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,15,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,11,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,16,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,12,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,17,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,16,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,16,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,6,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,5,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,13,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,11,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,6,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,11,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,4,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,8,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,3,,
BOF2013001,,2013.001,Strongylocentrotus droebachiensis,green sea urchin,,2,,
BOF2013001,,2013.001,Leucoraja ocellata,winter skate,136,8.7,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,178,47,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,270,136,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,195,50,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,217,91,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,203,68,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,273,123,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,260,130,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,205,70,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,271,142,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,150,25,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,178,43,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,184,56,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,183,55,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,183,51,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,185,44,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,186,55,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,198,66,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,166,39,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,173,38,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,199,70,,
BOF2013001,,2013.002,Alosa pseudoharengus,alewife,184,53,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,275,159,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,194,60,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,220,89,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,200,66,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,195,54,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,269,126,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,200,58,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,191,54,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,130,17,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,200,68,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,138,21,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,155,41,,
BOF2013001,,2013.002,Hippoglossoides platessoides,American plaice,141,20,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,175,35,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,191,50,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,206,59,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,209,72,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,219,71,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,149,22,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,179,40,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,188,40,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,224,75,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,180,40,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,129,12,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,193,44,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,205,58,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,203,59,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,186,50,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,214,71,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,196,47,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,202,50,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,171,32,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,172,35,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,149,15,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,176,36,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,190,49,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,197,48,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,177,41,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,193,50,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,162,32,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,170,27,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,205,64,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,182,38,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,151,20,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,213,60,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,195,42,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,214,64,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,189,44,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,190,50,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,166,25,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,174,29,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,175,36,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,176,35,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,178,35,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,221,75,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,205,52,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,204,55,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,187,41,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,183,36,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,189,45,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,186,43,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,188,44,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,198,47,,
BOF2013001,,2013.002,Merluccius bilinearis,silver hake,143,14,,
BOF2013001,,2013.002,Alosa sapidissima,shad,224,83,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,240,155,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,210,112,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,228,133,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,210,103,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,232,148,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,296,258,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,277,253,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,418,841,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,219,140,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,251,182,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,287,254,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,190,75,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,289,236,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,185,64,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,260,186,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,245,163,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,271,252,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,255,185,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,266,205,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,241,133,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,279,266,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,197,90,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,280,239,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,205,98,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,312,324,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,279,217,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,274,254,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,308,323,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,211,111,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,249,159,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,316,405,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,290,396,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,212,102,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,282,244,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,290,282,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,225,141,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,198,101,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,250,185,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,225,122,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,171,52,,
BOF2013001,,2013.002,Pseudopleuronectes americanus,winter flounder,143,26,,
BOF2013001,,2013.002,Homarus americanus,American lobster,109,1016,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,84,504,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,93,638,M,
BOF2013001,,2013.002,Homarus americanus,American lobster,63,204,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,92,690,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,77,385,M,
BOF2013001,,2013.002,Homarus americanus,American lobster,81,448,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,72,316,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,92,651,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,62,209,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,88,559,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,76,328,M,
BOF2013001,,2013.002,Homarus americanus,American lobster,143,2290,M,
BOF2013001,,2013.002,Homarus americanus,American lobster,93,698,M,
BOF2013001,,2013.002,Homarus americanus,American lobster,148,2348,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,103,796,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,82,499,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,90,598,F,
BOF2013001,,2013.002,Homarus americanus,American lobster,56,150,M,
BOF2013001,,2013.002,Homarus americanus,American lobster,44,72,M,
BOF2013001,,2013.002,Homarus americanus,American lobster,27,19,M,
BOF2013001,,2013.002,Homarus americanus,American lobster,123,,F,
BOF2013001,,2013.002,Clupea harengus,herring,198,48,,
BOF2013001,,2013.002,Clupea harengus,herring,195,50,,
BOF2013001,,2013.002,Clupea harengus,herring,207,57,,
BOF2013001,,2013.002,Clupea harengus,herring,186,43,,
BOF2013001,,2013.002,Clupea harengus,herring,226,72,,
BOF2013001,,2013.002,Clupea harengus,herring,189,44,,
BOF2013001,,2013.002,Clupea harengus,herring,207,60,,
BOF2013001,,2013.002,Clupea harengus,herring,179,36,,
BOF2013001,,2013.002,Clupea harengus,herring,198,53,,
BOF2013001,,2013.002,Clupea harengus,herring,196,48,,
BOF2013001,,2013.002,Clupea harengus,herring,177,35,,
BOF2013001,,2013.002,Clupea harengus,herring,185,42,,
BOF2013001,,2013.002,Clupea harengus,herring,190,50,,
BOF2013001,,2013.002,Clupea harengus,herring,197,51,,
BOF2013001,,2013.002,Clupea harengus,herring,192,47,,
BOF2013001,,2013.002,Clupea harengus,herring,195,53,,
BOF2013001,,2013.002,Clupea harengus,herring,203,58,,
BOF2013001,,2013.002,Clupea harengus,herring,255,133,,
BOF2013001,,2013.002,Clupea harengus,herring,260,127,,
BOF2013001,,2013.002,Clupea harengus,herring,191,46,,
BOF2013001,,2013.002,Clupea harengus,herring,193,51,,
BOF2013001,,2013.002,Clupea harengus,herring,194,48,,
BOF2013001,,2013.002,Clupea harengus,herring,140,18,,
BOF2013001,,2013.002,Clupea harengus,herring,195,50,,
BOF2013001,,2013.002,Clupea harengus,herring,164,28,,
BOF2013001,,2013.002,Clupea harengus,herring,154,24,,
BOF2013001,,2013.002,Clupea harengus,herring,184,43,,
BOF2013001,,2013.002,Clupea harengus,herring,209,60,,
BOF2013001,,2013.002,Clupea harengus,herring,189,44,,
BOF2013001,,2013.002,Clupea harengus,herring,196,49,,
BOF2013001,,2013.002,Clupea harengus,herring,204,57,,
BOF2013001,,2013.002,Clupea harengus,herring,180,39,,
BOF2013001,,2013.002,Clupea harengus,herring,196,53,,
BOF2013001,,2013.002,Clupea harengus,herring,260,138,,
BOF2013001,,2013.002,Clupea harengus,herring,173,36,,
BOF2013001,,2013.002,Clupea harengus,herring,182,40,,
