BOF2012001,,C,2012.002,Pandalus borealis,northern shrimp,3,36,
BOF2012001,,C,2012.002,Pandalus montagui,Montague shrimp,33,158,
BOF2012001,,C,2012.002,Peprilus triacanthus,butterfish ,2,72,
BOF2012001,,C,2012.002,Placopecten magellanicus,deep sea scallop,20,281,
BOF2012001,,C,2012.002,Pseudopleuronectes americanus,winter flounder,248,16755,
BOF2012001,,C,2012.002,Strongylocentrotus droebachiensis,green sea urchin,7,280,
BOF2012001,,C,2012.002,Urophycis tenuis,white hake,1,234,
BOF2012001,,B,2012.003,Alosa pseudoharengus,alewife,17,1937,
BOF2012001,,B,2012.003,Aurelia aurita,moon jelly,1330,29550,
BOF2012001,,B,2012.003,Boltenia ovifera,stalked sea squirt,1,31,
BOF2012001,,B,2012.003,Clupea harengus,herring,3,46,
BOF2012001,,B,2012.003,Cucumaria frondosa,orange-footed sea cucumber,285,26780,
BOF2012001,,B,2012.003,Hippoglossoides platessoides,American plaice,1,30,
BOF2012001,,B,2012.003,Homarus americanus,American lobster,157,65300,
BOF2012001,,B,2012.003,Doryteuthis pealeii,longfin inshore squid,80,3016,
BOF2012001,,B,2012.003,Isodictya palmata,palmate sponge,2,399,
BOF2012001,,B,2012.003,Merluccius bilinearis,silver hake,98,5184,
BOF2012001,,B,2012.003,Metridium senile,frilled anemone,5,180,
BOF2012001,,B,2012.003,Myoxocephalus octodecemspinosus,longhorn sculpin,9,1734,
BOF2012001,,B,2012.003,Osmerus mordax,smelt,122,2955,
BOF2012001,,B,2012.003,Pandalus borealis,northern shrimp,1328,11060,
BOF2012001,,B,2012.003,Pandalus montagui,Montague shrimp,261,1325,
BOF2012001,,B,2012.003,Peprilus triacanthus,butterfish ,2,63,
BOF2012001,,B,2012.003,Pseudopleuronectes americanus,winter flounder,44,2388,
BOF2012001,,B,2012.003,Urticina felina,northern red anemone,6,372,
BOF2012001,,A,2012.004,Alosa pseudoharengus,alewife,18,1334,
BOF2012001,,A,2012.004,Asterias vulgaris,northern sea star,16,570,
BOF2012001,,A,2012.004,Boltenia ovifera,stalked sea squirt,1,8,
BOF2012001,,A,2012.004,Buccinum undatum,waved whelk,4,80,
BOF2012001,,A,2012.004,Campanularia sp.,wine glass hydroid,1,3,
BOF2012001,,A,2012.004,Ciona intestinalis,sea vase,1,6,
BOF2012001,,A,2012.004,Clinocardium ciliatum,Iceland cockle,6,55,
BOF2012001,,A,2012.004,Crangon septemspinosa,sand shrimp,36,144,
BOF2012001,,A,2012.004,Cucumaria frondosa,orange-footed sea cucumber,12,1128,
BOF2012001,,A,2012.004,Didemnum sp.,northern white crust,1,5,
BOF2012001,,A,2012.004,Halichondria sp.,Halichondria sp.,1,41,
BOF2012001,,A,2012.004,Halocynthia pyriformis,sea peach,1,4,
BOF2012001,,A,2012.004,Henricia sanguinolenta,blood star,5,25,
BOF2012001,,A,2012.004,Homarus americanus,American lobster,10,5216,
BOF2012001,,A,2012.004,Hyas coarctatus,Atlantic lyre crab,1,5,
BOF2012001,,A,2012.004,Doryteuthis pealeii,longfin inshore squid,355,30835,
BOF2012001,,A,2012.004,Myoxocephalus octodecemspinosus,longhorn sculpin,7,119,
BOF2012001,,A,2012.004,Pagurus acadianus,Acadian hermit crab,1,15,
BOF2012001,,A,2012.004,Peprilus triacanthus,butterfish ,5,318,
BOF2012001,,A,2012.004,Placopecten magellanicus,deep sea scallop,88,2235,
BOF2012001,,A,2012.004,Pseudopleuronectes americanus,winter flounder,6,330,
BOF2012001,,A,2012.004,Scomber scombrus,mackerel,9,1183,
BOF2012001,,A,2012.004,Strongylocentrotus droebachiensis,green sea urchin,418,2110,
BOF2012001,,A,2012.004,Tubularia sp.,tubularia hydroid,1,2,
BOF2012001,,A,2012.004,Urophycis tenuis,white hake,27,2115,
BOF2012001,,A,2012.004,Urticina felina,northern red anemone,1,25,
BOF2012001,,A,2012.004,Zoarces americanus,ocean pout,1,408,
BOF2012001,,A,2012.005,Alosa pseudoharengus,alewife,11,649,
BOF2012001,,A,2012.005,Asterias vulgaris,northern sea star,2,285,
BOF2012001,,A,2012.005,Boltenia ovifera,stalked sea squirt,6,127,
BOF2012001,,A,2012.005,Carcinus maenas,green crab,1,10,
BOF2012001,,A,2012.005,Ciona intestinalis,sea vase,21,147,
BOF2012001,,A,2012.005,Cucumaria frondosa,orange-footed sea cucumber,18,5800,
BOF2012001,,A,2012.005,Didemnum sp.,northern white crust,1,5,
BOF2012001,,A,2012.005,Halocynthia pyriformis,sea peach,4,16,
BOF2012001,,A,2012.005,Henricia sanguinolenta,blood star,1,10,
BOF2012001,,A,2012.005,Homarus americanus,American lobster,51,30722,
BOF2012001,,A,2012.005,Hyas coarctatus,Atlantic lyre crab,1,15,
BOF2012001,,A,2012.005,Doryteuthis pealeii,longfin inshore squid,422,28899,
BOF2012001,,A,2012.005,Isodictya palmata,palmate sponge,2,132,
BOF2012001,,A,2012.005,Lebbeus groenlandicus,Greenland shrimp,19,31,
BOF2012001,,A,2012.005,Lepiodonotus squamatus,scale worm,2,2,
BOF2012001,,A,2012.005,Leucoraja erinacea,little skate,6,119,
BOF2012001,,A,2012.005,Merluccius bilinearis,silver hake,20,1106,
BOF2012001,,A,2012.005,Metridium senile,frilled anemone,4,68,
BOF2012001,,A,2012.005,Molgula sp.,sea grape,6,18,
BOF2012001,,A,2012.005,Myoxocephalus octodecemspinosus,longhorn sculpin,2,12,
BOF2012001,,A,2012.005,Mytilus edulis,blue mussel,1,5,
BOF2012001,,A,2012.005,Peprilus triacanthus,butterfish ,31,775,
BOF2012001,,A,2012.005,Placopecten magellanicus,deep sea scallop,17,239,
BOF2012001,,A,2012.005,Pseudopleuronectes americanus,winter flounder,54,2154,
BOF2012001,,A,2012.005,Scomber scombrus,mackerel,8,895,
BOF2012001,,A,2012.005,Scophthalmus aquosus,windowpane flounder,1,46,
BOF2012001,,A,2012.005,Spisula solidissima,surf clam,2,20,
BOF2012001,,A,2012.005,Strongylocentrotus droebachiensis,green sea urchin,6,102,
BOF2012001,,B,2012.006,Alosa pseudoharengus,alewife,6,672,
BOF2012001,,B,2012.006,Asterias vulgaris,northern sea star,2,57,
BOF2012001,,B,2012.006,Ciona intestinalis,sea vase,1,8,
BOF2012001,,B,2012.006,Homarus americanus,American lobster,182,74798,
BOF2012001,,B,2012.006,Doryteuthis pealeii,longfin inshore squid,474,36005,
BOF2012001,,B,2012.006,Isodictya palmata,palmate sponge,12,1875,
BOF2012001,,B,2012.006,Leucoraja erinacea,little skate,1,193,
BOF2012001,,B,2012.006,Merluccius bilinearis,silver hake,5,353,
BOF2012001,,B,2012.006,Peprilus triacanthus,butterfish ,50,1395,
BOF2012001,,B,2012.006,Placopecten magellanicus,deep sea scallop,30,1157,
BOF2012001,,B,2012.006,Pseudopleuronectes americanus,winter flounder,29,1412,
BOF2012001,,B,2012.006,Scomber scombrus,mackerel,1,113,
BOF2012001,,B,2012.006,Strongylocentrotus droebachiensis,green sea urchin,1,15,
BOF2012001,,B,2012.006,Tautogolabrus adspersus,cunner,1,421,
BOF2012001,,B,2012.007,Alosa pseudoharengus,alewife,4,691,
BOF2012001,,B,2012.007,Alosa sapidissima,shad,1,77,
BOF2012001,,B,2012.007,Asterias vulgaris,northern sea star,2,41,
BOF2012001,,B,2012.007,Cucumaria frondosa,orange-footed sea cucumber,57,13045,
BOF2012001,,B,2012.007,Hemitripterus americanus,sea raven,1,768,
BOF2012001,,B,2012.007,Hippoglossoides platessoides,American plaice,1,31,
BOF2012001,,B,2012.007,Homarus americanus,American lobster,241,257988,
BOF2012001,,B,2012.007,Doryteuthis pealeii,longfin inshore squid,146,7967,
BOF2012001,,B,2012.007,Isodictya palmata,palmate sponge,1,150,
BOF2012001,,B,2012.007,Leucoraja erinacea,little skate,6,1444,
BOF2012001,,B,2012.007,Merluccius bilinearis,silver hake,245,16444,
BOF2012001,,B,2012.007,Myoxocephalus octodecemspinosus,longhorn sculpin,61,8619,
BOF2012001,,B,2012.007,Pandalus borealis,northern shrimp,2,34,
BOF2012001,,B,2012.007,Pandalus montagui,Montague shrimp,39,190,
BOF2012001,,B,2012.007,Peprilus triacanthus,butterfish ,72,4080,
BOF2012001,,B,2012.007,Placopecten magellanicus,deep sea scallop,2,49,
BOF2012001,,B,2012.007,Pseudopleuronectes americanus,winter flounder,117,9580,
BOF2012001,,B,2012.007,Scomber scombrus,mackerel,1,118,
BOF2012001,,B,2012.007,Scophthalmus aquosus,windowpane flounder,15,1425,
BOF2012001,,B,2012.007,Spisula solidissima,surf clam,1,20,
BOF2012001,,B,2012.007,Squalus acanthias,spiny dogfish,2,4294,
BOF2012001,,B,2012.007,Urophycis tenuis,white hake,9,1892,
BOF2012001,,B,2012.007,Zoarces americanus,ocean pout,1,78,
BOF2012001,,D,2012.008,Alosa pseudoharengus,alewife,6,510,
BOF2012001,,D,2012.008,Clupea harengus,herring,24,1674,
BOF2012001,,D,2012.008,Homarus americanus,American lobster,19,9630,
BOF2012001,,D,2012.008,Doryteuthis pealeii,longfin inshore squid,3,214,
BOF2012001,,D,2012.008,Merluccius bilinearis,silver hake,6711,546091,
BOF2012001,,D,2012.008,Myoxocephalus octodecemspinosus,longhorn sculpin,4,794,
BOF2012001,,D,2012.008,Pandalus borealis,northern shrimp,2,20,
BOF2012001,,D,2012.008,Pandalus montagui,Montague shrimp,33,164,
BOF2012001,,D,2012.008,Peprilus triacanthus,butterfish ,20,1672,
BOF2012001,,D,2012.008,Placopecten magellanicus,deep sea scallop,3,15,
BOF2012001,,D,2012.008,Pseudopleuronectes americanus,winter flounder,49,3868,
BOF2012001,,D,2012.008,Scomber scombrus,mackerel,2,292,
BOF2012001,,D,2012.008,Urophycis tenuis,white hake,1,20,
BOF2012001,,D,2012.009,Alosa pseudoharengus,alewife,74,3719,
BOF2012001,,D,2012.009,Alosa sapidissima,shad,2,178,
BOF2012001,,D,2012.009,Clupea harengus,herring,22,1460,
BOF2012001,,D,2012.009,Crossaster papposus,spiny sun star,1,26,
BOF2012001,,D,2012.009,Glyptocephalus cynoglossus,witch flounder,1,66,
BOF2012001,,D,2012.009,Hippoglossoides platessoides,American plaice,12,886,
BOF2012001,,D,2012.009,Homarus americanus,American lobster,4,5616,
BOF2012001,,D,2012.009,Doryteuthis pealeii,longfin inshore squid,3,234,
BOF2012001,,D,2012.009,Merluccius bilinearis,silver hake,252,22710,
BOF2012001,,D,2012.009,Pandalus borealis,northern shrimp,111,951,
BOF2012001,,D,2012.009,Pandalus montagui,Montague shrimp,17,70,
BOF2012001,,D,2012.009,Placopecten magellanicus,deep sea scallop,18,192,
BOF2012001,,D,2012.009,Pseudopleuronectes americanus,winter flounder,16,4078,
BOF2012001,,D,2012.009,Scomber scombrus,mackerel,1,172,
BOF2012001,,D,2012.009,Urophycis tenuis,white hake,2,166,
BOF2012001,,D,2012.01,Alosa pseudoharengus,alewife,21,1187,
BOF2012001,,D,2012.01,Alosa sapidissima,shad,5,532,
BOF2012001,,D,2012.01,Clupea harengus,herring,80,1691,
BOF2012001,,D,2012.01,Ctenodiscus crispatus,mud star,13,75,
BOF2012001,,D,2012.01,Cuaudina arenata,rat-tailed sea cucumber,1,75,
BOF2012001,,D,2012.01,Glyptocephalus cynoglossus,witch flounder,7,180,
BOF2012001,,D,2012.01,Hippoglossoides platessoides,American plaice,22,2342,
BOF2012001,,D,2012.01,Hippoglossoides platessoides,American plaice,2,42,
BOF2012001,,D,2012.01,Homarus americanus,American lobster,6,8696,
BOF2012001,,D,2012.01,Doryteuthis pealeii,longfin inshore squid,1,32,
BOF2012001,,D,2012.01,Melanogrammus aeglefinus,haddock,2,32,
BOF2012001,,D,2012.01,Merluccius bilinearis,silver hake,438,42168,
BOF2012001,,D,2012.01,Pandalus borealis,northern shrimp,375,3215,
BOF2012001,,D,2012.01,Pandalus montagui,Montague shrimp,69,285,
BOF2012001,,D,2012.01,Placopecten magellanicus,deep sea scallop,15,147,
BOF2012001,,D,2012.01,Pseudopleuronectes americanus,winter flounder,43,12502,
BOF2012001,,D,2012.01,Urophycis tenuis,white hake,3,754,
BOF2012001,,B,2012.011,Alosa pseudoharengus,alewife,11,918,
BOF2012001,,B,2012.011,Alosa sapidissima,shad,5,547,
BOF2012001,,B,2012.011,Clupea harengus,herring,1,32,
BOF2012001,,B,2012.011,Ctenodiscus crispatus,mud star,8,44,
BOF2012001,,B,2012.011,Cucumaria frondosa,orange-footed sea cucumber,103,22403,
BOF2012001,,B,2012.011,Homarus americanus,American lobster,293,290366,
BOF2012001,,B,2012.011,Doryteuthis pealeii,longfin inshore squid,50,3141,
BOF2012001,,B,2012.011,Leucoraja erinacea,little skate,1,730,
BOF2012001,,B,2012.011,Merluccius bilinearis,silver hake,188,16644,
BOF2012001,,B,2012.011,Myoxocephalus octodecemspinosus,longhorn sculpin,16,2736,
BOF2012001,,B,2012.011,Osmerus mordax,smelt,1,55,
BOF2012001,,B,2012.011,Pandalus montagui,Montague shrimp,156,658,
BOF2012001,,B,2012.011,Peprilus triacanthus,butterfish ,204,9515,
BOF2012001,,B,2012.011,Placopecten magellanicus,deep sea scallop,7,57,
BOF2012001,,B,2012.011,Pseudopleuronectes americanus,winter flounder,49,3653,
BOF2012001,,B,2012.011,Scomber scombrus,mackerel,9,1297,
BOF2012001,,B,2012.011,Scophthalmus aquosus,windowpane flounder,2,159,
BOF2012001,,B,2012.011,Strongylocentrotus droebachiensis,green sea urchin,6,155,
BOF2012001,,B,2012.011,Urophycis chuss,red hake,1,78,
BOF2012001,,C,2012.012,Alosa pseudoharengus,alewife,5,586,
BOF2012001,,C,2012.012,Asterias vulgaris,northern sea star,1,46,
BOF2012001,,C,2012.012,Ctenodiscus crispatus,mud star,1,8,
BOF2012001,,C,2012.012,Hippoglossus hippoglossus,Atlantic halibut,1,1320,
BOF2012001,,C,2012.012,Homarus americanus,American lobster,40,42014,
BOF2012001,,C,2012.012,Doryteuthis pealeii,longfin inshore squid,50,3666,
BOF2012001,,C,2012.012,Merluccius bilinearis,silver hake,14,1242,
BOF2012001,,C,2012.012,Myoxocephalus octodecemspinosus,longhorn sculpin,1,196,
BOF2012001,,C,2012.012,Osmerus mordax,smelt,1,76,
BOF2012001,,C,2012.012,Peprilus triacanthus,butterfish ,33,1810,
BOF2012001,,C,2012.012,Placopecten magellanicus,deep sea scallop,60,1525,
BOF2012001,,C,2012.012,Pseudopleuronectes americanus,winter flounder,90,7207,
BOF2012001,,C,2012.012,Scomber scombrus,mackerel,9,1136,
BOF2012001,,C,2012.012,Scophthalmus aquosus,windowpane flounder,1,94,
