% Device,CC1349003
% File name,CC1349003_20170929_125712
% Cast time (UTC),2017-09-29 12:57:12
% Cast time (local),2017-09-29 12:57:12
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,44.2494688
% Start longitude,-66.3361106
% Start altitude,-27.420000076293945
% Start GPS horizontal error(Meter),8.880000114440918
% Start GPS vertical error(Meter),18.139999389648438
% Start GPS number of satellites,7
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),129.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-12-11
% Temperature calibration date,2013-12-11
% Pressure calibration date,2013-12-11
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14932384860328307,12.72187815449332,37980.974467934728,50343.429762935259,32.406853815180291,1496.1886136808275,1024.4400643191004
0.44999999999999996,0.44799261777069904,12.85733243531871,38012.60468236341,50205.075525738626,32.320602565034129,1496.5477663030622,1024.3483767477046
0.74999999999999989,0.7466722204433387,12.884966850280762,38043.203125,50208.837815992527,32.325807009828807,1496.6518245174432,1024.3483790133139
1.05,1.0453514152340988,12.888189315795898,38049.609375,50213.021606626113,32.328991426424984,1496.67138049855,1024.3515640376229
1.35,1.3440316843844213,12.889093399047852,38035.07421875,50192.642270645905,32.31434903882036,1496.6620260935433,1024.3413994131697
1.65,1.6427134042494498,12.89182186126709,38037.376953125,50192.066631674286,32.314074814105361,1496.6758239324879,1024.3420029424096
1.9500000000000002,1.9413950049440663,12.894550323486328,38039.6796875,50191.491075596321,32.313800582916116,1496.6896211852588,1024.3426063610625
2.25,2.240074067294934,12.893820762634277,38060.6015625,50220.0633197038,32.334091545741323,1496.716152984659,1024.3598034761164
2.55,2.5387499442102528,12.892824172973633,38064.609375,50226.672471339429,32.338614088642416,1496.7231103533425,1024.3648455358473
2.85,2.837424407764753,12.891827583312988,38068.6171875,50233.2819706285,32.3431369009006,1496.7300680797048,1024.3698878036544
3.15,3.1361003570665917,12.895213127136231,38050.59375,50205.013522872243,32.323074223006557,1496.7226345152692,1024.3550438887598
3.4499999999999997,3.4347770276611582,12.892401695251465,38059.640625,50220.676075237388,32.33391394106679,1496.7309740111541,1024.3653297193159
