% Device,CC1349003
% File name,CC1349003_20170925_185527
% Cast time (UTC),2017-09-25 18:55:27
% Cast time (local),2017-09-25 18:55:27
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,44.2927907
% Start longitude,-66.4386403
% Start altitude,-15.920000076293945
% Start GPS horizontal error(Meter),4.7699999809265137
% Start GPS vertical error(Meter),4.1700000762939453
% Start GPS number of satellites,5
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),193.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-12-11
% Temperature calibration date,2013-12-11
% Pressure calibration date,2013-12-11
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14942477378506011,13.006019289301266,37364.37437320374,49155.864086668313,31.583623167282891,1496.1703008193965,1023.7477469121668
0.44999999999999996,0.44822367551036463,12.914252525817547,37774.3923763801,49815.557290306315,32.04694725869475,1496.4150943106183,1024.1254718077109
0.74999999999999989,0.7469489085022214,12.771505355834963,37766.8515625,49993.839544795585,32.160970562580239,1496.0743662764287,1024.2427526999989
1.05,1.0456552839641526,12.76246383527754,37771.549319681428,50012.029782330304,32.173009314177648,1496.0630842706437,1024.2551691359554
1.35,1.3443601744115667,12.762057625862051,37766.857886426005,50006.355930881095,32.168787466145623,1496.061656842046,1024.2533262426077
1.65,1.6430563749378895,12.653900146484375,37723.63671875,50092.602057149896,32.219981532590936,1495.7619103542022,1024.3151572960314
1.9500000000000002,1.941739406400179,12.607367515563965,37707.13671875,50132.645821519873,32.243990969270818,1495.6378522031444,1024.3440363582929
2.25,2.2404136442803644,12.572819709777832,37708.5078125,50180.566834975732,32.274787330618189,1495.5623214493999,1024.3758635121719
2.55,2.5390749020784922,12.55659294128418,37765.9921875,50278.778278081823,32.343382343293186,1495.5937478560397,1024.4334660120064
2.85,2.8377194153269629,12.540366172790527,37823.4765625,50377.074624693822,32.412047828396872,1495.6252627727404,1024.4911265007718
3.15,3.1363462061772971,12.515217781066895,37879.5078125,50485.523013033067,32.48710608225462,1495.6341196457306,1024.5554518625161
3.4499999999999997,3.4349624340820215,12.506586074829102,37879.3125,50496.881300296533,32.494258848954928,1495.6182862752612,1024.5639948699929
3.75,3.7335764798138786,12.503546714782715,37883.296875,50506.285662933849,32.500570014363127,1495.620423901825,1024.5708157375755
4.05,4.03218859425719,12.500507354736328,37887.28125,50515.691549990217,32.506882151060616,1495.6225623183643,1024.5776373565132
4.35,4.3307986495607969,12.494840621948242,37889.390625,50526.139058743989,32.513677321148784,1495.6163583634498,1024.5853357632182
4.6499999999999995,4.6294104946762547,12.50041675567627,37867.72265625,50489.735758094117,32.488034028598115,1495.6097454061064,1024.5657449491282
4.9499999999999993,4.9280212638725232,12.491476058959961,37892.5859375,50534.934764783924,32.519396879680528,1495.6216354012415,1024.5931088213629
5.2499999999999991,5.2266282088119143,12.491899490356445,37890.3984375,50531.446729240881,32.516817966552829,1495.6249546124038,1024.5923777408634
5.55,5.5252356532697409,12.493833065032959,37887.83984375,50525.428779225695,32.51257792633843,1495.6314242719693,1024.5900705327551
5.85,5.8238438268711112,12.495766639709473,37885.28125,50519.411449875544,32.5083383494309,1495.6378943629175,1024.5877636737487
6.1499999999999995,6.12245199230666,12.492107391357422,37883.046875,50521.362375768585,32.509247086997078,1495.6315037744798,1024.5905162046063
6.4499999999999993,6.42105758430783,12.491300582885742,37901.07421875,50546.491625381641,32.52704684694919,1495.6548751789348,1024.6058135701344
6.7499999999999991,6.719661574605035,12.492039680480957,37894.953125,50537.331988273771,32.52043623894356,1495.6544725485471,1024.601897558669
7.0499999999999989,7.0182664648018669,12.490905284881592,37889.4140625,50531.473932931556,32.516003327379764,1495.6503003407595,1024.6000275499994
7.35,7.3168719567789422,12.489770889282227,37883.875,50525.615523073844,32.51157028671242,1495.6461277523363,1024.5981574363191
7.6499999999999995,7.6154749969731226,12.482357025146484,37899.32421875,50556.217947184829,32.532627914312251,1495.6509461777209,1024.6172429952655
7.9499999999999993,7.91407329011012,12.463120460510252,37893.9765625,50575.040328586496,32.544056108424435,1495.6041670803993,1024.6311249966132
8.25,8.21266905639616,12.45877742767334,37892.423828125,50578.831491883255,32.546212178980838,1495.5969285516783,1024.6349741993965
8.5499999999999989,8.5112637577172876,12.454434394836426,37890.87109375,50582.623534389488,32.54836856751762,1495.589688934203,1024.6388235311504
8.85,8.8098556980690734,12.445390701293945,37899.546875,50606.424669632783,32.5643850996321,1495.5829628265299,1024.6543128277317
9.1499999999999986,9.1084459893933047,12.449775695800781,37897.859375,50598.2461455029,32.558845710546166,1495.5962197955037,1024.6505307194439
9.45,9.40703655537266,12.448122024536133,37897.328125,50599.771198365495,32.559648739866937,1495.5965048754465,1024.652817444043
9.75,9.7056261245657769,12.447177886962891,37901.20703125,50606.226116234488,32.56405522149759,1495.6034863081798,1024.6577615998695
10.049999999999999,10.004216037344634,12.4520263671875,37895.8359375,50592.504082371008,32.554591116449828,1495.613649453991,1024.6508489749081
10.35,10.302806012184849,12.45161771774292,37902.9453125,50602.547529666874,32.561622567244093,1495.625572128653,1024.6577253036362
10.649999999999999,10.601394039975849,12.45120906829834,37910.0546875,50612.5911961412,32.568654332480129,1495.63749529806,1024.6646018713982
10.95,10.899982475442027,12.448870658874512,37893.1171875,50593.137417510094,32.554358535507845,1495.6174961663483,1024.6553169469212
11.25,11.198570859098245,12.448502540588379,37904.52734375,50608.869210013618,32.565469165393679,1495.6344084682773,1024.6653471181442
11.549999999999999,11.497157962887318,12.454858779907227,37909.08203125,50606.360918368271,32.564191035162871,1495.6594288071535,1024.6644907834339
11.85,11.795745834314204,12.455574035644531,37902.796875,50597.004385688851,32.557437286764532,1495.6587740423158,1024.6604681615286
12.149999999999999,12.094333584656564,12.455594062805176,37908.203125000007,50604.194211198337,32.562467642165359,1495.6697729013322,1024.6657114882833
12.45,12.392920874944519,12.454207420349121,37902.609375,50598.600244851616,32.55819748980268,1495.6649321591817,1024.6640153406854
12.75,12.691508716284432,12.452820777893066,37897.015625,50593.005864286089,32.553927155103494,1495.660090895449,1024.6623190385212
13.049999999999999,12.990095980591404,12.446561813354492,37896.1953125,50600.36686597106,32.558446113944839,1495.6491499351778,1024.6683654204392
13.35,13.288680792999996,12.438043594360352,37899.65625,50616.50210764377,32.5690218074762,1495.6377334251222,1024.6795373017092
13.649999999999999,13.587263604778684,12.43831729888916,37902.26171875,50619.611741837834,32.57115453693379,1495.6461485132541,1024.6824865196941
13.95,13.885847383577474,12.444212913513184,37895.03125,50601.9866641717,32.559001342867191,1495.6566736833711,1024.6732897337581
14.249999999999998,14.184432400431142,12.444074630737305,37894.6484375,50601.662360742157,32.5586324111956,1495.6607130645382,1024.6743786534303
14.549999999999999,14.483016097771104,12.439340591430664,37898.71875,50613.496593840224,32.5665090894441,1495.65894413084,1024.6827359923104
14.85,14.781599208514813,12.44140625,37894.1171875,50604.559207094419,32.560192709243829,1495.6633981461207,1024.6787944478522
15.149999999999999,15.080181809811501,12.43889331817627,37900.05859375,50615.890634980169,32.5679335662419,1495.6690148176181,1024.6866223266206
15.45,15.378762282586479,12.438279151916506,37907.32421875,50626.424447729296,32.575295135265094,1495.6806327309689,1024.6937936430845
15.749999999999998,15.677341824304493,12.436122417449951,37902.595703125,50623.0256441538,32.57251931367562,1495.6749496097939,1024.6934025226974
16.05,15.975921536792997,12.433965682983398,37897.8671875,50619.626448938434,32.569743233065012,1495.6692656261998,1024.6930111598031
16.35,16.274501358910456,12.43508243560791,37897.515625,50617.646815907938,32.568315415199557,1495.6763105781984,1024.6930397021772
16.650000000000002,16.573078696234777,12.433494567871094,37917.4609375,50646.434931090153,32.588655721469628,1495.7000591030719,1024.710456209591
16.95,16.871655703455172,12.437030792236328,37899.984375,50618.309696264267,32.568742089982628,1495.6933357786536,1024.6956951191378
17.25,17.170235946769374,12.436858177185059,37888.5703125,50603.29867049343,32.557848772938272,1495.6847389794059,1024.6886337051044
17.55,17.468815885064668,12.438363075256348,37901.50390625,50618.537768415081,32.568794946255771,1495.7078224640375,1024.6981783717247
