% Device,CC1349003
% File name,CC1349003_20170829_131828
% Cast time (UTC),2017-08-29 13:18:28
% Cast time (local),2017-08-29 13:18:28
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,44.2899557
% Start longitude,-66.3879496
% Start altitude,-26.840000152587891
% Start GPS horizontal error(Meter),2.5899999141693115
% Start GPS vertical error(Meter),2.8299999237060547
% Start GPS number of satellites,6
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),189.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-12-11
% Temperature calibration date,2013-12-11
% Pressure calibration date,2013-12-11
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14940913331764907,12.564687387460598,36999.783469737609,49248.091815730695,31.6083012985826,1494.7086182449868,1023.851664261994
0.44999999999999996,0.44812499285439528,11.5887941218173,36896.766342408111,50420.8559314164,32.344728069630165,1492.2392061626174,1024.6056819341147
0.74999999999999989,0.74673588673094182,11.541475296020508,36773.84375,50317.95165917233,32.265968249264162,1491.9852391553552,1024.5544392562181
1.05,1.0453365062493099,11.506290435791017,36893.2890625,50530.043756965191,32.4132380077395,1492.0443089871365,1024.6765856239697
1.35,1.3439165719068089,11.484662055969238,36892.5,50558.916981888331,32.431297702180657,1491.9956082688789,1024.695887818521
1.65,1.6424914150306282,11.461283683776856,36886.59765625,50583.240535579913,32.4459065346293,1491.9366373304761,1024.7128218506621
1.9500000000000002,1.9410628336053346,11.437910079956055,36867.5859375,50589.600030025191,32.447689463331521,1491.862251134929,1024.7197836024691
2.25,2.2396315872981849,11.427584648132324,36869.626953125,50606.741167802538,32.458629719211991,1491.844317892989,1024.7315037963397
2.55,2.5381969824436403,11.417259216308594,36871.66796875,50623.892025677087,32.469575035328518,1491.8263838000034,1024.7432274200905
2.85,2.8367626585160055,11.423279762268066,36859.421875,50598.713399203196,32.452164804177329,1491.8314274160193,1024.7299651213589
3.15,3.1353283036443922,11.404854774475098,36855.09375,50618.377656378652,32.463986462197958,1491.7862829611654,1024.7438295356558
3.4499999999999997,3.4338913827260642,11.40357255935669,36857.42578125,50623.363573936724,32.467272584928,1491.7906942474551,1024.7479692173349
3.75,3.7324533124458661,11.402290344238281,36859.7578125,50628.349842737472,32.470558925566678,1491.7951057591208,1024.7521090655432
4.05,4.0310148242002333,11.384293556213379,36836.5546875,50621.505994870953,32.4635114916605,1491.7287737163551,1024.7512280617295
4.35,4.3295754043916093,11.365167617797852,36823.296875,50629.901203834866,32.467202789008454,1491.6713615474116,1024.7588936033046
4.6499999999999995,4.6281342811943853,11.362595558166504,36824.529296875,50635.177070857855,32.470547727052214,1491.671335033451,1024.763310935643
4.9499999999999993,4.9266919277607668,11.360023498535156,36825.76171875,50640.453684296452,32.473893056492869,1491.6713085933195,1024.76772855172
5.2499999999999991,5.2252489200856056,11.343587875366211,36806.109375,50636.317885317105,32.468945525566454,1491.6128839925293,1024.7681918532646
5.55,5.5238038995079632,11.328529357910156,36805.429687500007,50656.371642368744,32.481405092986549,1491.5801578613143,1024.7819366073534
5.85,5.8223569381341447,11.330183029174805,36805.61328125,50654.318547877127,32.480003320691118,1491.5891949943609,1024.7819049084146
6.1499999999999995,6.1209091677528056,11.321425914764404,36801.8828125,50661.395974462961,32.483924600373768,1491.5682306796316,1024.7878801695613
6.4499999999999993,6.4194597133161073,11.312668800354004,36798.15234375,50668.476814614165,32.487847013565151,1491.5472616290931,1024.7938557583909
6.7499999999999991,6.7180098230876482,11.30938720703125,36789.39453125,50660.996179144815,32.482009801817441,1491.5337120116162,1024.7912616234025
7.0499999999999989,7.0165587774329206,11.298985481262207,36790.2734375,50676.7240870842,32.491909083603048,1491.5141621253881,1024.8021776969788
7.35,7.3151055189878074,11.296885490417481,36792.359375,50682.529475860028,32.495682351189529,1491.5162895745743,1024.8068425998085
7.6499999999999995,7.6136525308162977,11.297358989715576,36783.22265625,50669.282394171,32.486162590356237,1491.5114472708119,1024.8007119137899
7.9499999999999993,7.9122013853352051,11.297832489013672,36774.0859375,50656.035658094013,32.476643496625513,1491.5066058915493,1024.7945818180576
8.25,8.2107490984085079,11.273080825805664,36763.23828125,50675.649054733207,32.48766274608473,1491.4381664760595,1024.8089379741443
8.5499999999999989,8.5092943958519385,11.267253875732422,36758.4296875,50677.161570394281,32.487944713733306,1491.4230456234755,1024.8115554517019
8.85,8.8078387090510635,11.265046119689941,36760.21484375,50682.707975092315,32.491519316586007,1491.4245520771167,1024.8160849029432
9.1499999999999986,9.1063817594787935,11.262838363647461,36762,50688.25505514336,32.495094295547538,1491.4260587321789,1024.8206146363791
9.45,9.4049232021632179,11.25892448425293,36764.953125,50697.798746025735,32.501322594530237,1491.4247801161328,1024.827512592673
9.75,9.7034636274165731,11.262948989868164,36768.484375,50697.041193854762,32.501119541949812,1491.4435682512358,1024.8279895655612
10.049999999999999,10.002003824013501,11.257150650024414,36762.22265625,50696.5136492672,32.499948782434245,1491.4267968186236,1024.8294721713287
10.35,10.300543072301004,11.250137329101563,36759.734375,50702.889814281247,32.503560321451211,1491.4115156396822,1024.83489002903
10.649999999999999,10.599081793801688,11.25164794921875,36757.953125,50698.320220491063,32.500349581070566,1491.4178867762537,1024.8334786124235
10.95,10.897620983187652,11.253158569335938,36756.171875,50693.751007518455,32.497139121968281,1491.4242581765413,1024.8320674027727
11.25,11.196160563828949,11.248919486999512,36748.578125,50689.20487158202,32.493282122791,1491.4097137125025,1024.8311821065729
11.549999999999999,11.494699787830953,11.243429183959961,36745.59765625,50692.771743177487,32.495065412431735,1491.3975647115387,1024.8349056817863
