% Device,CC1349003
% File name,CC1349003_20170929_131021
% Cast time (UTC),2017-09-29 13:10:21
% Cast time (local),2017-09-29 13:10:21
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,44.2034057
% Start longitude,-66.3831524
% Start altitude,-17.819999694824219
% Start GPS horizontal error(Meter),2.7699999809265137
% Start GPS vertical error(Meter),5.559999942779541
% Start GPS number of satellites,7
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),235.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-12-11
% Temperature calibration date,2013-12-11
% Pressure calibration date,2013-12-11
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14937291460559923,12.894825060393757,37733.730561786237,49787.4452536055,32.025121061392184,1496.3189576383909,1024.1110033515577
0.44999999999999996,0.44811564959923872,13.002735908304054,37933.700541206526,49909.1705301638,32.122245140218894,1496.8013683863758,1024.166507342972
0.74999999999999989,0.74685220715979062,13.031139373779295,37931.7734375,49869.362398924335,32.096239881874894,1496.870793223188,1024.1421780514233
1.05,1.0455932153922429,13.029529571533203,37920.21875,49856.281654329177,32.086600748978093,1496.8589462169121,1024.136380739322
1.35,1.344334281936014,13.031617164611818,37928.875,49864.925327567427,32.092866720890086,1496.8783063783676,1024.1421677246206
1.65,1.6430752129059247,13.032628059387207,37922.203125,49854.828682605388,32.085607857343248,1496.8780596856893,1024.1376997503214
1.9500000000000002,1.9418164766311392,13.034343719482422,37926.01953125,49857.596874772767,32.087630277000891,1496.8911532888194,1024.1402757060157
2.25,2.2405572370473554,13.031604766845703,37922.8359375,49857.002051303753,32.086831597362426,1496.8859785607933,1024.1415400876381
2.55,2.5392974163943234,13.031780242919922,37925.5859375,49860.387411867618,32.089153719168714,1496.8942642059037,1024.1446492173814
2.85,2.8380367456236262,13.031955718994141,37928.3359375,49863.77274119197,32.091475835892417,1496.9025498574497,1024.1477583238861
3.15,3.1367748680567691,13.032488822937012,37934.859375,49871.649935412417,32.097048994581229,1496.9158797158971,1024.1533130607206
3.4499999999999997,3.4355124918865712,13.031877040863037,37930.02734375,49866.099565630684,32.092896866432071,1496.9138685583698,1024.1515664638703
3.75,3.7342506819924219,13.031265258789063,37925.1953125,49860.549017279212,32.088744720378621,1496.9118572901657,1024.149819859656
4.05,4.03298945072511,13.0313720703125,37921.0859375,49855.006371307616,32.084664820630231,1496.9123402425657,1024.1479885923618
4.35,4.3317275075081376,13.032227516174316,37930.109375,49865.747882988333,32.092319499711849,1496.9292128495176,1024.1550908309309
4.6499999999999995,4.630464168579481,13.026027679443358,37925.0703125,49867.252283364411,32.092704041972056,1496.9138350069813,1024.1579477977359
4.9499999999999993,4.9292017489044584,13.033825874328615,37920.41796875,49850.911783167256,32.081600894721539,1496.9317938745319,1024.149177427943
5.2499999999999991,5.2279396989247706,13.030943870544434,37924.423828125,49859.95608893902,32.087693891054904,1496.9342910152868,1024.1558024289404
5.55,5.5266757731919851,13.028061866760254,37928.4296875,49869.001765578614,32.09378777609291,1496.9367888866659,1024.1624281162628
5.85,5.8254099767634226,13.027555465698242,37935.16015625,49878.5153182781,32.100436807520417,1496.9479072322442,1024.1690186075307
6.1499999999999995,6.1241438048412586,13.028543472290037,37929.6171875,49869.931535949938,32.094259849957645,1496.9488634762236,1024.1653922249041
6.4499999999999993,6.42287633881074,13.027366638183594,37944.20703125,49890.658209750858,32.1088797276427,1496.9671631895112,1024.1782815262918
6.7499999999999991,6.7216070414989151,13.025609016418457,37940.51171875,49888.105279744872,32.106768611326679,1496.9637245307677,1024.1783383810034
7.0499999999999989,7.0203384940760722,13.028165340423584,37935.177734375,49877.738506162255,32.099459607983924,1496.9685992233319,1024.1735291439675
7.35,7.3190714060924416,13.030721664428711,37929.84375,49867.373126233535,32.092151707101927,1496.973475105948,1024.1687207818607
7.6499999999999995,7.6178035787194744,13.025606155395508,37936.23828125,49882.489875663916,32.102387640404118,1496.9733851055978,1024.1789884885027
7.9499999999999993,7.91653184117085,13.02506160736084,37957.11328125,49910.653233369536,32.122394033348023,1497.0001770895581,1024.195921986033
8.25,8.2152574126725924,13.029680252075195,37963.40625,49912.86542295925,32.124287873840416,1497.0228508629396,1024.1978297856929
8.5499999999999989,8.513980513479682,13.025480270385742,37977.9375,49937.4856411442,32.141418404451876,1497.0339878105829,1024.2132535384831
8.85,8.8127018105375612,13.025414943695068,37972.484375,49930.40106363935,32.136216978920984,1497.0325666004092,1024.2105879405983
9.1499999999999986,9.1114239418256382,13.025349617004396,37967.03125,49923.316461792223,32.1310156891781,1497.0311455500871,1024.2079224683876
9.45,9.410147473437,13.027301788330076,37958.609375,49909.680137559539,32.121307871259695,1497.0311566882272,1024.2013750923788
9.75,9.7088692291412677,13.02655029296875,37982.234375,49941.730294192705,32.144081299109452,1497.0605287844055,1024.2204899445114
10.049999999999999,10.007586614176264,13.025227546691895,37994.39453125,49959.457158535035,32.156540462590037,1497.0757850102852,1024.231735850876
10.35,10.306301628963103,13.023834228515623,37998.44921875,49966.61960809493,32.161423642084578,1497.0818424044173,1024.2371334775205
10.649999999999999,10.605014262762525,13.025546073913574,38014.2578125,49985.157002884807,32.174746398603517,1497.1082927527514,1024.2484533915472
10.95,10.903725585439052,13.023402214050293,38007.37109375,49978.919403095431,32.169957885842514,1497.1003926862527,1024.2465142588853
11.25,11.202436841608792,13.023592472076416,38009.693359375,49981.723041146593,32.171865049893817,1497.1082377889893,1024.2492989774241
11.549999999999999,11.501147342446348,13.023782730102539,38012.015625,49984.526651140863,32.173772205336306,1497.1160828912739,1024.2520836709857
11.85,11.799856528645883,13.023921966552734,38019.5390625,49994.2366491592,32.180623607074459,1497.1296062814856,1024.2587040804758
12.149999999999999,12.098564533956667,13.022193908691406,38018.359375,49994.957506002138,32.18085986023528,1497.1290443837434,1024.2605715753407
12.45,12.39727058401107,13.021700859069824,38032.42578125,50014.103685445225,32.194414622137927,1497.1483792013478,1024.2725027609822
12.75,12.69597839627045,13.027972221374512,38005.63671875,49970.632798280058,32.163728075084464,1497.1380477479197,1024.2488760937017
