% Device,CC1349003
% File name,CC1349003_20170829_114914
% Cast time (UTC),2017-08-29 11:49:14
% Cast time (local),2017-08-29 11:49:14
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,44.2814865
% Start longitude,-66.3382587
% Start altitude,10.520000457763672
% Start GPS horizontal error(Meter),334.1199951171875
% Start GPS vertical error(Meter),1076.1500244140625
% Start GPS number of satellites,3
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),97.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-12-11
% Temperature calibration date,2013-12-11
% Pressure calibration date,2013-12-11
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14936934866035845,12.091827424954092,36846.499028892373,49669.295889292487,31.86205072243953,1493.3951558903905,1024.1372076420569
0.44999999999999996,0.44804553823590015,11.688341466539381,36930.201669029018,50329.614521700605,32.290520889059835,1492.5197259329825,1024.545438809567
0.74999999999999989,0.74665663318435815,11.617666244506836,36908.25390625,50396.786157537768,32.330605153029275,1492.3275009446481,1024.5908129974093
1.05,1.045257271917714,11.585675239562988,36905.6171875,50437.250297885759,32.355832932676542,1492.2515600633835,1024.6175830006125
1.35,1.3438473158267237,11.555778503417969,36931.12890625,50513.394076393335,32.406738390847316,1492.2136076165825,1024.663914899478
1.65,1.6424304225120219,11.557214736938477,36933.3046875,50514.38540007468,32.407480009295639,1492.2244309617906,1024.6655841191498
1.9500000000000002,1.9410135049317521,11.545693874359131,36917.09375,50508.13083056749,32.401612193974174,1492.1822815472008,1024.6644711194867
2.25,2.2395969691076556,11.534173011779785,36900.8828125,50501.87231636799,32.395740460065689,1492.1401141772358,1024.6633536122081
2.55,2.53817976227585,11.531247138977051,36903.9609375,50510.130132027822,32.40118237065461,1492.1414019580368,1024.6694662713276
2.85,2.8367610404279957,11.524794578552246,36901.140625,50515.192557261842,32.403951288503876,1492.1272146999852,1024.674141669982
3.15,3.1353417638883765,11.526149749755859,36900.392578125,50512.294384890156,32.401908818403541,1492.1344219294449,1024.6736631185406
3.4499999999999997,3.4339226835544867,11.527504920959473,36899.64453125,50509.396427562991,32.39986649993061,1492.1416292596152,1024.6731846640464
3.75,3.7325035778462841,11.523834228515625,36895.1953125,50508.381844114323,32.3986085730036,1492.1322909511223,1024.6742269516835
4.05,4.031083524866613,11.522039413452148,36899.208984375,50516.358857528547,32.403975391537323,1492.1374223066844,1024.6800760784749
4.35,4.329661824232689,11.520244598388672,36903.22265625,50524.336655015482,32.409342739669164,1492.1425542573995,1024.6859256238679
4.6499999999999995,4.6282401502762633,11.516534805297852,36889.921875,50511.257532639676,32.399471354939955,1492.1227490269594,1024.6802826449391
4.9499999999999993,4.9268193463415964,11.512480735778809,36883.74609375,50508.408837868126,32.396861491787071,1492.1104513362532,1024.6803436994187
5.2499999999999991,5.2253985376765346,11.508850574493408,36878.447265625,50506.174099315263,32.394736846070145,1492.1002093601855,1024.6807047855591
5.55,5.52397768063401,11.505220413208008,36873.1484375,50503.938916307532,32.392611777340129,1492.0899655062317,1024.6810654198871
5.85,5.8225568376779044,11.487071037292481,36850.8203125,50498.463243097453,32.3865528497479,1492.0244436109372,1024.6809977718872
6.1499999999999995,6.1211332459077488,11.489112854003906,36876.921875,50531.403740271453,32.410156730449977,1492.0648071836338,1024.7003225001427
6.4499999999999993,6.4197054359017658,11.496782302856445,36897.16015625,50548.5111674656,32.423095364412859,1492.1119722103388,1024.7103409965871
